dow_number,lake_name,county,survey_id,survey_date,species,minimum_length,fishCount,maximum_length
01019500,Bass,Aitkin,113616,1999-08-30,PMK,,"[[4, 1], [6, 1], [7, 1]]",
01018300,Bass,Aitkin,113663,2002-06-03,PMK,,"[[3, 2], [5, 6], [6, 10], [7, 21], [8, 5], [9, 1]]",
01018300,Bass,Aitkin,113663,2002-06-03,WAE,,"[[27, 1]]",
01018300,Bass,Aitkin,113663,2002-06-03,BLC,,"[[5, 2], [6, 2], [7, 7], [8, 6], [9, 1]]",
01018300,Bass,Aitkin,113663,2002-06-03,YEB,,"[[10, 26], [11, 20], [12, 5], [5, 1], [7, 3], [8, 11], [9, 15]]",
01018300,Bass,Aitkin,113663,2002-06-03,BLG,,"[[3, 20], [4, 18], [5, 10], [6, 13], [7, 29], [8, 24], [9, 1]]",
01018300,Bass,Aitkin,113663,2002-06-03,LMB,,"[[10, 6], [11, 9], [12, 3], [13, 1], [15, 1], [16, 2], [17, 1], [7, 1], [8, 3], [9, 1]]",
01018300,Bass,Aitkin,113663,2002-06-03,NOP,,"[[11, 1], [15, 1], [16, 4], [17, 9], [18, 4], [20, 4], [21, 3], [22, 3], [24, 2], [29, 1], [34, 1], [36, 1]]",
01018300,Bass,Aitkin,113663,2002-06-03,BOF,,"[[22, 3], [23, 3]]",
01018300,Bass,Aitkin,113663,2002-06-03,BRB,,"[[14, 1]]",
01006400,Bear,Aitkin,113383,1994-08-08,HSF,,"[[4, 1], [5, 5], [6, 2]]",
01006400,Bear,Aitkin,113383,1994-08-08,LMB,,"[[1, 5], [2, 45], [14, 1], [19, 1]]",
01006400,Bear,Aitkin,113383,1994-08-08,NOP,,"[[13, 1], [14, 1], [21, 2], [27, 1], [30, 1], [34, 1]]",
01006400,Bear,Aitkin,113383,1994-08-08,YEP,,"[[2, 1], [3, 1], [4, 2], [5, 4], [6, 27], [7, 1]]",
01006400,Bear,Aitkin,113383,1994-08-08,WTS,,"[[17, 1]]",
01006400,Bear,Aitkin,113383,1994-08-08,PMK,,"[[5, 6], [6, 4]]",
01006400,Bear,Aitkin,113383,1994-08-08,BLG,,"[[0, 12], [1, 61], [3, 2], [4, 12], [5, 30], [6, 144], [7, 61], [8, 7]]",
01006400,Bear,Aitkin,113383,1994-08-08,GOS,,"[[7, 1], [8, 1]]",
01006400,Bear,Aitkin,113383,1994-08-08,BRB,,"[[10, 1], [15, 1]]",
01006400,Bear,Aitkin,113383,1994-08-08,BLC,,"[[1, 1], [2, 2], [4, 7], [5, 3], [6, 19], [7, 35], [8, 18]]",
01006400,Bear,Aitkin,113699,2004-08-09,HSF,,"[[6, 1]]",
01006400,Bear,Aitkin,113699,2004-08-09,NOP,,"[[19, 1], [21, 1], [22, 2], [23, 1], [25, 1], [27, 1], [28, 2], [30, 1], [32, 1]]",
01006400,Bear,Aitkin,113699,2004-08-09,LMB,,"[[15, 1]]",
01006400,Bear,Aitkin,113699,2004-08-09,YEP,,"[[5, 4], [6, 3], [8, 1]]",
01006400,Bear,Aitkin,113699,2004-08-09,WTS,,"[[9, 3]]",
01006400,Bear,Aitkin,113699,2004-08-09,PMK,,"[[4, 2], [5, 3], [6, 13], [7, 5]]",
01006400,Bear,Aitkin,113699,2004-08-09,BLG,,"[[3, 8], [4, 15], [5, 66], [6, 72], [7, 24], [8, 3]]",
01006400,Bear,Aitkin,113699,2004-08-09,GOS,,"[[6, 1], [7, 1]]",
01006400,Bear,Aitkin,113699,2004-08-09,BLC,,"[[12, 1], [4, 3], [5, 8], [6, 10], [7, 29], [8, 5]]",
01015700,Big Pine,Aitkin,16692115344374000,2021-08-30,RKB,,"[[10, 1], [4, 4], [5, 6], [6, 7], [7, 11], [8, 14], [9, 4]]",
01015700,Big Pine,Aitkin,16692115344374000,2021-08-30,BRB,,"[[13, 1], [15, 1]]",
01015700,Big Pine,Aitkin,16692115344374000,2021-08-30,BLC,,"[[10, 7], [11, 1], [4, 3], [5, 2], [7, 5], [8, 2], [9, 10]]",
01015700,Big Pine,Aitkin,16692115344374000,2021-08-30,SMB,,"[[8, 1]]",
01015700,Big Pine,Aitkin,16692115344374000,2021-08-30,WAE,,"[[10, 1], [11, 2], [12, 8], [13, 3], [14, 4], [15, 5], [16, 3], [17, 2], [18, 2], [19, 3], [20, 7], [21, 2], [22, 3], [23, 3], [24, 1], [26, 3], [27, 1], [6, 1], [7, 1], [8, 1]]",
01015700,Big Pine,Aitkin,16692115344374000,2021-08-30,GSF,,"[[4, 2]]",
01015700,Big Pine,Aitkin,16692115344374000,2021-08-30,BLG,,"[[3, 3], [4, 15], [5, 19], [6, 5], [7, 3], [8, 1]]",
01015700,Big Pine,Aitkin,16692115344374000,2021-08-30,NOP,,"[[15, 2], [16, 2], [17, 3], [18, 3], [19, 10], [20, 12], [21, 8], [22, 4], [23, 5], [24, 3], [25, 2], [27, 2], [28, 1], [29, 1], [31, 1], [34, 1], [38, 1]]",
01015700,Big Pine,Aitkin,16692115344374000,2021-08-30,YEB,,"[[10, 4], [11, 5], [12, 12], [13, 5], [14, 2], [8, 1], [9, 1]]",
01015700,Big Pine,Aitkin,16692115344374000,2021-08-30,YEP,,"[[5, 1]]",
01015700,Big Pine,Aitkin,16692115344374000,2021-08-30,HSF,,"[[3, 4], [4, 8], [5, 19], [6, 29], [7, 27], [8, 12]]",
01015700,Big Pine,Aitkin,16692115344374000,2021-08-30,BOF,,"[[27, 1]]",
01015700,Big Pine,Aitkin,16692115344374000,2021-08-30,PMK,,"[[10, 1], [4, 2], [5, 10], [6, 15], [7, 5]]",
01015700,Big Pine,Aitkin,16692115344374000,2021-08-30,LMB,,"[[10, 22], [11, 14], [12, 12], [13, 19], [14, 27], [15, 8], [2, 1], [5, 6], [6, 5], [7, 8], [8, 20], [9, 19]]",
01015700,Big Pine,Aitkin,20212423924742000,2024-08-26,BRB,,"[[12, 1]]",
01015700,Big Pine,Aitkin,20212423924742000,2024-08-26,RKB,,"[[10, 2], [4, 1], [5, 9], [6, 2], [7, 5], [8, 10], [9, 4]]",
01015700,Big Pine,Aitkin,20212423924742000,2024-08-26,WAE,,"[[12, 1], [13, 1], [14, 2], [17, 3], [18, 3], [20, 2], [21, 1]]",
01015700,Big Pine,Aitkin,20212423924742000,2024-08-26,BLC,,"[[10, 1], [11, 2], [4, 1], [6, 1]]",
01015700,Big Pine,Aitkin,20212423924742000,2024-08-26,HSF,,"[[3, 1], [4, 6], [5, 3], [6, 4], [7, 7], [8, 2]]",
01015700,Big Pine,Aitkin,20212423924742000,2024-08-26,YEP,,"[[6, 4], [8, 1]]",
01015700,Big Pine,Aitkin,20212423924742000,2024-08-26,NOP,,"[[16, 2], [17, 1], [18, 3], [19, 2], [20, 2], [21, 4], [22, 3], [23, 2], [25, 2], [26, 1], [27, 2], [29, 3]]",
01015700,Big Pine,Aitkin,20212423924742000,2024-08-26,YEB,,"[[10, 2], [11, 2], [12, 1], [13, 1]]",
01015700,Big Pine,Aitkin,20212423924742000,2024-08-26,GSF,,"[[4, 1]]",
01015700,Big Pine,Aitkin,20212423924742000,2024-08-26,BLG,,"[[3, 3], [4, 22], [5, 13], [6, 1], [7, 1]]",
01015700,Big Pine,Aitkin,20212423924742000,2024-08-26,LMB,,"[[10, 5], [11, 5], [12, 1], [13, 3], [14, 3], [15, 1], [5, 1], [6, 1], [7, 1], [8, 4], [9, 5]]",
01015700,Big Pine,Aitkin,20212423924742000,2024-08-26,PMK,,"[[3, 1], [4, 4], [5, 1], [6, 1], [7, 2]]",
01015700,Big Pine,Aitkin,5131123626467000,2011-08-29,NOP,,"[[18, 1], [19, 4], [20, 1], [21, 5], [22, 8], [23, 2], [24, 3], [25, 2], [26, 3], [27, 3], [28, 1], [29, 1], [30, 2], [32, 1], [33, 1]]",
01015700,Big Pine,Aitkin,5131123626467000,2011-08-29,YEB,,"[[10, 2], [11, 5], [12, 1], [13, 2], [8, 2], [9, 1]]",
01015700,Big Pine,Aitkin,5131123626467000,2011-08-29,WTS,,"[[18, 1]]",
01015700,Big Pine,Aitkin,5131123626467000,2011-08-29,HSF,,"[[3, 9], [4, 29], [5, 34], [6, 39], [7, 13], [8, 3]]",
01015700,Big Pine,Aitkin,5131123626467000,2011-08-29,YEP,,"[[1, 53], [5, 7], [6, 11], [7, 1], [8, 5], [9, 1]]",
01015700,Big Pine,Aitkin,5131123626467000,2011-08-29,BLG,,"[[0, 1], [3, 21], [4, 29], [5, 27], [6, 28], [7, 9], [8, 2]]",
01015700,Big Pine,Aitkin,5131123626467000,2011-08-29,GSF,,"[[5, 1], [6, 1]]",
01015700,Big Pine,Aitkin,5131123626467000,2011-08-29,PMK,,"[[4, 1]]",
01015700,Big Pine,Aitkin,5131123626467000,2011-08-29,LMB,,"[[1, 24], [10, 7], [11, 9], [12, 8], [13, 4], [14, 7], [15, 1], [4, 1], [5, 9], [6, 1], [7, 7], [8, 5], [9, 3]]",
01015700,Big Pine,Aitkin,5131123626467000,2011-08-29,BOF,,"[[24, 1], [26, 1]]",
01015700,Big Pine,Aitkin,5131123626467000,2011-08-29,RKB,,"[[5, 8], [6, 17], [7, 23], [8, 23], [9, 15]]",
01015700,Big Pine,Aitkin,5131123626467000,2011-08-29,SMB,,"[[1, 1]]",
01015700,Big Pine,Aitkin,5131123626467000,2011-08-29,WAE,,"[[11, 2], [15, 1], [16, 11], [17, 7], [18, 9], [19, 8], [20, 7], [21, 1], [22, 2], [24, 3], [28, 2]]",
01015700,Big Pine,Aitkin,5131123626467000,2011-08-29,BLC,,"[[10, 1], [13, 1], [4, 27], [5, 4], [7, 1], [8, 2], [9, 4]]",
01015700,Big Pine,Aitkin,5131321749929000,2013-08-26,RKB,,"[[10, 5], [3, 1], [4, 9], [5, 1], [6, 5], [7, 11], [8, 19], [9, 8]]",
01015700,Big Pine,Aitkin,5131321749929000,2013-08-26,BLC,,"[[11, 2], [5, 4], [8, 1], [9, 4]]",
01015700,Big Pine,Aitkin,5131321749929000,2013-08-26,SMB,,"[[20, 1]]",
01015700,Big Pine,Aitkin,5131321749929000,2013-08-26,WAE,,"[[10, 1], [11, 4], [12, 16], [13, 10], [14, 2], [15, 1], [16, 2], [17, 3], [18, 3], [19, 6], [20, 5], [21, 3], [22, 2], [24, 2], [25, 1], [7, 2], [8, 1]]",
01015700,Big Pine,Aitkin,5131321749929000,2013-08-26,BLG,,"[[3, 3], [4, 3], [5, 1], [6, 4], [7, 6]]",
01015700,Big Pine,Aitkin,5131321749929000,2013-08-26,YEB,,"[[11, 1], [12, 1], [13, 1]]",
01015700,Big Pine,Aitkin,5131321749929000,2013-08-26,NOP,,"[[15, 1], [17, 4], [18, 2], [19, 3], [20, 3], [21, 5], [22, 10], [23, 2], [24, 6], [25, 5], [26, 4], [27, 6], [28, 1], [29, 5], [31, 5], [32, 1], [35, 1], [36, 1]]",
01015700,Big Pine,Aitkin,5131321749929000,2013-08-26,YEP,,"[[4, 1], [6, 14], [7, 3], [8, 2], [9, 1]]",
01015700,Big Pine,Aitkin,5131321749929000,2013-08-26,HSF,,"[[3, 3], [4, 9], [7, 1]]",
01015700,Big Pine,Aitkin,5131321749929000,2013-08-26,PMK,,"[[3, 1], [4, 4], [5, 1], [6, 7], [7, 2]]",
01015700,Big Pine,Aitkin,5131321749929000,2013-08-26,LMB,,"[[10, 3], [11, 3], [12, 1], [13, 2], [14, 5], [15, 1], [5, 3], [6, 6], [7, 5], [8, 5], [9, 3]]",
01015700,Big Pine,Aitkin,970710842551003,2007-08-27,RKB,,"[[10, 3], [3, 1], [4, 1], [5, 13], [6, 10], [7, 12], [8, 5], [9, 4]]",
01015700,Big Pine,Aitkin,970710842551003,2007-08-27,BRB,,"[[10, 1], [12, 1], [14, 2]]",
01015700,Big Pine,Aitkin,970710842551003,2007-08-27,BLC,,"[[10, 4], [11, 2], [12, 1], [5, 1], [7, 3], [8, 2], [9, 3]]",
01015700,Big Pine,Aitkin,970710842551003,2007-08-27,WAE,,"[[10, 1], [12, 1], [14, 6], [15, 3], [16, 11], [17, 3], [18, 1], [21, 2], [22, 2], [23, 2], [25, 1], [27, 1], [7, 1], [8, 3], [9, 1]]",
01015700,Big Pine,Aitkin,970710842551003,2007-08-27,BLG,,"[[3, 28], [4, 26], [5, 43], [6, 27], [7, 10]]",
01015700,Big Pine,Aitkin,970710842551003,2007-08-27,GSF,,"[[4, 1], [5, 3], [6, 6], [7, 2]]",
01015700,Big Pine,Aitkin,970710842551003,2007-08-27,YEB,,"[[10, 2], [11, 1], [12, 2], [13, 3], [14, 1], [6, 1], [8, 1]]",
01015700,Big Pine,Aitkin,970710842551003,2007-08-27,NOP,,"[[11, 1], [9, 1], [20, 1], [21, 2], [22, 3], [23, 4], [24, 6], [25, 4], [26, 1], [27, 2], [29, 3], [30, 2], [31, 2], [34, 1]]",
01015700,Big Pine,Aitkin,970710842551003,2007-08-27,HSF,,"[[2, 1], [3, 7], [4, 15], [5, 17], [6, 40], [7, 22], [8, 1]]",
01015700,Big Pine,Aitkin,970710842551003,2007-08-27,YEP,,"[[5, 2], [6, 9], [7, 3], [8, 1]]",
01015700,Big Pine,Aitkin,970710842551003,2007-08-27,BOF,,"[[25, 1]]",
01015700,Big Pine,Aitkin,970710842551003,2007-08-27,PMK,,"[[4, 2], [5, 23], [6, 9], [7, 2]]",
01015700,Big Pine,Aitkin,970710842551003,2007-08-27,LMB,,"[[10, 2], [11, 4], [12, 2], [13, 4], [14, 3], [5, 2], [7, 8], [8, 5], [9, 3]]",
01015700,Big Pine,Aitkin,113671,2002-08-26,PMK,,"[[3, 6], [4, 18], [5, 9], [6, 22], [7, 6]]",
01015700,Big Pine,Aitkin,113671,2002-08-26,LMB,,"[[10, 15], [11, 13], [12, 13], [13, 6], [14, 9], [15, 1], [3, 1], [5, 10], [6, 9], [7, 21], [8, 14], [9, 15]]",
01015700,Big Pine,Aitkin,113671,2002-08-26,BOF,,"[[27, 2]]",
01015700,Big Pine,Aitkin,113671,2002-08-26,WTS,,"[[19, 1]]",
01015700,Big Pine,Aitkin,113671,2002-08-26,NOP,,"[[14, 1], [15, 2], [16, 6], [17, 8], [18, 3], [19, 3], [20, 5], [21, 5], [22, 12], [23, 7], [24, 3], [25, 2], [26, 2], [28, 2], [30, 1]]",
01015700,Big Pine,Aitkin,113671,2002-08-26,YEB,,"[[10, 2], [11, 3], [12, 2], [9, 2]]",
01015700,Big Pine,Aitkin,113671,2002-08-26,HSF,,"[[3, 9], [4, 8], [5, 20], [6, 19], [7, 9]]",
01015700,Big Pine,Aitkin,113671,2002-08-26,YEP,,"[[5, 3], [6, 8], [7, 8], [8, 7], [9, 1]]",
01015700,Big Pine,Aitkin,113671,2002-08-26,BLG,,"[[3, 50], [4, 63], [5, 43], [6, 57], [7, 20]]",
01015700,Big Pine,Aitkin,113671,2002-08-26,GSF,,"[[3, 5], [4, 3], [5, 1]]",
01015700,Big Pine,Aitkin,113671,2002-08-26,SMB,,"[[11, 1], [5, 3], [6, 1]]",
01015700,Big Pine,Aitkin,113671,2002-08-26,WAE,,"[[12, 1], [15, 1], [16, 1], [18, 2], [19, 7], [20, 11], [21, 5], [22, 1], [26, 1], [27, 1]]",
01015700,Big Pine,Aitkin,113671,2002-08-26,BLC,,"[[11, 3], [12, 2], [13, 1], [4, 3], [5, 1]]",
01015700,Big Pine,Aitkin,113671,2002-08-26,RKB,,"[[10, 1], [4, 5], [5, 8], [6, 20], [7, 31], [8, 16], [9, 2]]",
01015700,Big Pine,Aitkin,113490,1996-08-26,LMB,,"[[10, 3], [11, 3], [12, 4], [13, 2], [14, 4], [5, 8], [6, 5], [7, 4], [8, 1], [9, 2]]",
01015700,Big Pine,Aitkin,113490,1996-08-26,PMK,,"[[3, 10], [4, 4], [5, 5], [6, 13], [7, 1], [8, 1]]",
01015700,Big Pine,Aitkin,113490,1996-08-26,BOF,,"[[26, 1]]",
01015700,Big Pine,Aitkin,113490,1996-08-26,YEP,,"[[10, 1], [5, 7], [6, 23], [7, 5], [8, 5], [9, 2]]",
01015700,Big Pine,Aitkin,113490,1996-08-26,HSF,,"[[3, 1], [4, 6], [5, 12], [6, 14], [7, 9]]",
01015700,Big Pine,Aitkin,113490,1996-08-26,WTS,,"[[8, 1]]",
01015700,Big Pine,Aitkin,113490,1996-08-26,NOP,,"[[16, 1], [18, 2], [19, 2], [20, 9], [21, 5], [22, 8], [23, 6], [24, 8], [25, 3], [26, 2], [27, 4], [28, 2], [29, 3], [30, 1], [33, 1]]",
01015700,Big Pine,Aitkin,113490,1996-08-26,YEB,,"[[10, 2], [12, 4], [13, 5], [14, 2]]",
01015700,Big Pine,Aitkin,113490,1996-08-26,BLG,,"[[3, 28], [4, 93], [5, 66], [6, 82], [7, 47], [8, 4]]",
01015700,Big Pine,Aitkin,113490,1996-08-26,GSF,,"[[4, 2], [5, 1], [6, 1]]",
01015700,Big Pine,Aitkin,113490,1996-08-26,WAE,,"[[10, 3], [11, 2], [12, 12], [13, 6], [14, 3], [15, 7], [16, 14], [17, 13], [18, 8], [20, 1], [21, 3], [22, 1], [24, 2], [27, 1]]",
01015700,Big Pine,Aitkin,113490,1996-08-26,SMB,,"[[14, 1]]",
01015700,Big Pine,Aitkin,113490,1996-08-26,BLC,,"[[10, 1], [6, 3], [7, 5]]",
01015700,Big Pine,Aitkin,113490,1996-08-26,BRB,,"[[11, 1], [12, 1], [14, 2]]",
01015700,Big Pine,Aitkin,113490,1996-08-26,RKB,,"[[10, 2], [3, 4], [4, 5], [5, 8], [6, 12], [7, 15], [8, 29], [9, 13]]",
01015700,Big Pine,Aitkin,13731610232803011,2016-08-29,YEB,,"[[10, 2], [12, 2], [13, 2], [9, 3]]",
01015700,Big Pine,Aitkin,13731610232803011,2016-08-29,NOP,,"[[15, 1], [16, 4], [17, 6], [18, 3], [19, 3], [20, 5], [22, 8], [23, 1], [24, 1], [26, 2], [27, 1], [29, 1], [32, 1]]",
01015700,Big Pine,Aitkin,13731610232803011,2016-08-29,YEP,,"[[5, 1], [6, 24], [7, 5], [8, 4], [9, 3]]",
01015700,Big Pine,Aitkin,13731610232803011,2016-08-29,HSF,,"[[3, 5], [4, 23], [5, 23], [6, 24], [7, 27], [8, 17]]",
01015700,Big Pine,Aitkin,13731610232803011,2016-08-29,GSF,,"[[4, 1]]",
01015700,Big Pine,Aitkin,13731610232803011,2016-08-29,BLG,,"[[2, 1], [3, 8], [4, 38], [5, 45], [6, 39], [7, 12], [8, 2]]",
01015700,Big Pine,Aitkin,13731610232803011,2016-08-29,PMK,,"[[3, 1], [5, 3], [6, 11], [7, 2], [8, 1]]",
01015700,Big Pine,Aitkin,13731610232803011,2016-08-29,LMB,,"[[10, 1], [11, 7], [12, 4], [13, 2], [14, 3], [5, 8], [6, 6], [7, 3], [8, 1], [9, 2]]",
01015700,Big Pine,Aitkin,13731610232803011,2016-08-29,BOF,,"[[19, 1], [22, 1], [25, 1], [27, 1]]",
01015700,Big Pine,Aitkin,13731610232803011,2016-08-29,RKB,,"[[10, 1], [3, 1], [4, 4], [5, 4], [6, 5], [7, 4], [8, 4], [9, 2]]",
01015700,Big Pine,Aitkin,13731610232803011,2016-08-29,BRB,,"[[12, 1], [13, 1], [15, 1]]",
01015700,Big Pine,Aitkin,13731610232803011,2016-08-29,WAE,,"[[10, 2], [11, 3], [12, 5], [13, 4], [14, 5], [15, 10], [16, 5], [17, 5], [18, 2], [19, 2], [20, 2], [24, 1], [7, 3], [8, 3], [9, 4]]",
01015700,Big Pine,Aitkin,13731610232803011,2016-08-29,BLC,,"[[10, 1], [4, 2], [5, 1], [7, 2], [8, 3], [9, 1]]",
01015700,Big Pine,Aitkin,13731610232803011,2016-08-29,BLB,,"[[11, 1]]",
01006200,Big Sandy,Aitkin,113713,2005-07-11,NOP,,"[[10, 2], [11, 2], [12, 4], [13, 3], [14, 6], [15, 6], [16, 16], [17, 13], [18, 6], [19, 10], [20, 6], [21, 3], [22, 3], [24, 2], [25, 1], [26, 1], [9, 1]]",
01006200,Big Sandy,Aitkin,113713,2005-07-11,YEB,,"[[11, 2], [12, 6], [13, 3], [14, 1]]",
01006200,Big Sandy,Aitkin,113713,2005-07-11,BLC,,"[[10, 11], [11, 3], [12, 2], [6, 1], [7, 6], [8, 37], [9, 7]]",
01006200,Big Sandy,Aitkin,113713,2005-07-11,WTS,,"[[10, 2], [11, 3], [12, 2], [13, 4], [15, 1], [16, 4], [17, 4], [18, 4], [19, 1], [7, 2], [9, 3]]",
01006200,Big Sandy,Aitkin,113713,2005-07-11,TLC,,"[[10, 3], [11, 14], [12, 19], [13, 3], [14, 6], [15, 12], [16, 24], [17, 21], [18, 15], [19, 3], [6, 6], [7, 16], [8, 5], [9, 1]]",
01006200,Big Sandy,Aitkin,113713,2005-07-11,YEP,,"[[10, 8], [11, 7], [12, 2], [3, 1], [5, 40], [6, 25], [7, 29], [8, 51], [9, 43]]",
01006200,Big Sandy,Aitkin,113713,2005-07-11,BLB,,"[[12, 3], [13, 14], [14, 2]]",
01006200,Big Sandy,Aitkin,113713,2005-07-11,PMK,,"[[4, 1], [5, 2], [6, 6], [7, 6]]",
01006200,Big Sandy,Aitkin,113713,2005-07-11,SLR,,"[[20, 1], [23, 3]]",
01006200,Big Sandy,Aitkin,113713,2005-07-11,BLG,,"[[3, 1], [4, 8], [5, 4], [6, 11], [7, 20], [8, 21], [9, 2]]",
01006200,Big Sandy,Aitkin,113713,2005-07-11,WAE,,"[[10, 7], [11, 11], [12, 5], [13, 3], [18, 2], [23, 1], [7, 3], [8, 10], [9, 9]]",
01006200,Big Sandy,Aitkin,113713,2005-07-11,HSF,,"[[6, 1], [8, 2]]",
01006200,Big Sandy,Aitkin,113713,2005-07-11,SHR,,"[[12, 1], [13, 2], [14, 7], [15, 12], [16, 4], [18, 2], [6, 2], [7, 1], [8, 3]]",
01006200,Big Sandy,Aitkin,113713,2005-07-11,BRB,,"[[11, 1], [13, 5], [14, 4]]",
01006200,Big Sandy,Aitkin,113713,2005-07-11,BOF,,"[[20, 1], [21, 1], [23, 7], [24, 7], [25, 5], [26, 3], [27, 1], [28, 1]]",
01006200,Big Sandy,Aitkin,113713,2005-07-11,RKB,,"[[10, 14], [11, 1], [4, 1], [5, 2], [6, 1], [7, 4], [8, 9], [9, 11]]",
01006200,Big Sandy,Aitkin,17271927729363000,2019-10-03,WAE,,"[[3, 1], [4, 34], [5, 37], [6, 18], [10, 9], [11, 7], [12, 6], [13, 7], [14, 3], [15, 1], [16, 1], [6, 4], [7, 18], [8, 46], [9, 43]]",
01006200,Big Sandy,Aitkin,5131327326213000,2013-10-07,WAE,,"[[3, 12], [4, 664], [5, 190], [6, 111], [7, 4], [10, 41], [11, 18], [12, 16], [13, 15], [14, 4], [15, 4], [16, 3], [8, 1], [9, 19]]",
01006200,Big Sandy,Aitkin,13091608250479000,2016-04-04,WAE,,"[[10, 20], [11, 185], [12, 447], [13, 892], [14, 865], [15, 425], [16, 218], [17, 100], [18, 35], [19, 34], [20, 20], [21, 9], [22, 7], [23, 6], [24, 2], [25, 3], [26, 4], [27, 1], [28, 1], [8, 4], [9, 10]]",
01006200,Big Sandy,Aitkin,17272127230837000,2021-09-28,WAE,,"[[4, 5], [5, 27], [6, 60], [7, 9], [10, 16], [11, 20], [12, 40], [13, 35], [14, 18], [15, 7], [16, 4], [17, 1], [7, 2], [8, 30], [9, 18]]",
01006200,Big Sandy,Aitkin,13731610232270004,2016-07-25,WAE,,"[[10, 9], [11, 21], [12, 27], [13, 14], [14, 9], [15, 1], [16, 2], [17, 2], [19, 1], [25, 1], [26, 1], [6, 2], [7, 23], [8, 15], [9, 6]]",
01006200,Big Sandy,Aitkin,13731610232270004,2016-07-25,BLG,,"[[10, 1], [3, 12], [4, 2], [5, 3], [6, 1], [8, 1], [9, 4]]",
01006200,Big Sandy,Aitkin,13731610232270004,2016-07-25,SHR,,"[[10, 1], [14, 3], [15, 1], [16, 10], [17, 5], [18, 4], [22, 1], [23, 1], [8, 1], [9, 1]]",
01006200,Big Sandy,Aitkin,13731610232270004,2016-07-25,BRB,,"[[14, 2]]",
01006200,Big Sandy,Aitkin,13731610232270004,2016-07-25,BOF,,"[[13, 2], [16, 1], [17, 2], [20, 1], [21, 2], [22, 6], [23, 2], [24, 7], [25, 2], [26, 1], [27, 1], [28, 3], [29, 2], [30, 1]]",
01006200,Big Sandy,Aitkin,13731610232270004,2016-07-25,RKB,,"[[10, 6], [11, 1], [3, 2], [5, 1], [6, 4], [7, 2], [8, 5], [9, 4]]",
01006200,Big Sandy,Aitkin,13731610232270004,2016-07-25,LMB,,"[[18, 1], [8, 1]]",
01006200,Big Sandy,Aitkin,13731610232270004,2016-07-25,NOP,,"[[12, 1], [13, 5], [14, 4], [15, 3], [16, 3], [17, 5], [18, 7], [19, 5], [20, 4], [21, 4], [22, 1], [23, 2], [24, 1], [26, 1], [30, 1]]",
01006200,Big Sandy,Aitkin,13731610232270004,2016-07-25,WTS,,"[[11, 2], [12, 2], [13, 3], [15, 2], [16, 5], [17, 6], [18, 7], [19, 4], [20, 1], [21, 1], [23, 1], [6, 1]]",
01006200,Big Sandy,Aitkin,13731610232270004,2016-07-25,TLC,,"[[10, 1], [11, 16], [12, 22], [13, 9], [14, 4], [15, 1], [18, 1], [7, 1], [8, 2]]",
01006200,Big Sandy,Aitkin,13731610232270004,2016-07-25,BLC,,"[[10, 20], [11, 7], [12, 3], [13, 1], [4, 10], [5, 4], [8, 3], [9, 5]]",
01006200,Big Sandy,Aitkin,13731610232270004,2016-07-25,YEB,,"[[12, 1]]",
01006200,Big Sandy,Aitkin,13731610232270004,2016-07-25,YEP,,"[[10, 16], [11, 1], [12, 1], [2, 1], [5, 17], [6, 25], [7, 61], [8, 73], [9, 29]]",
01006200,Big Sandy,Aitkin,13731610232270004,2016-07-25,SMB,,"[[16, 1]]",
01006200,Big Sandy,Aitkin,13731610232270004,2016-07-25,PMK,,"[[3, 7], [5, 1], [8, 3]]",
01006200,Big Sandy,Aitkin,13731610232270004,2016-07-25,BLB,,"[[11, 1], [14, 2]]",
01006200,Big Sandy,Aitkin,13731610232270004,2016-07-25,SLR,,"[[18, 1], [24, 1]]",
01006200,Big Sandy,Aitkin,13731610232270004,2016-07-25,CCF,,"[[18, 1], [20, 2], [21, 1], [23, 1]]",
01006200,Big Sandy,Aitkin,18802027534516000,2020-10-02,WAE,,"[[4, 5], [5, 35], [6, 12], [7, 1], [10, 11], [11, 16], [12, 5], [13, 1], [14, 2], [15, 2], [6, 2], [7, 23], [8, 16], [9, 14]]",
01006200,Big Sandy,Aitkin,18802027534516000,2020-10-02,YEP,,"[[1, 28], [2, 212]]",
01006200,Big Sandy,Aitkin,20972317450902000,2023-05-25,WAE,,"[[10, 4], [11, 48], [12, 127], [13, 153], [14, 116], [15, 64], [16, 28], [17, 20], [18, 10], [19, 4], [20, 10], [21, 1], [22, 3], [24, 3]]",
01006200,Big Sandy,Aitkin,4260909235078000,2009-07-06,SMB,,"[[11, 1], [17, 1]]",
01006200,Big Sandy,Aitkin,4260909235078000,2009-07-06,BOF,,"[[28, 1]]",
01006200,Big Sandy,Aitkin,4260909235078000,2009-07-06,RKB,,"[[5, 3], [7, 2], [8, 1], [9, 4]]",
01006200,Big Sandy,Aitkin,4260909235078000,2009-07-06,SLR,,"[[20, 1]]",
01006200,Big Sandy,Aitkin,4260909235078000,2009-07-06,BUB,,"[[26, 1], [8, 1]]",
01006200,Big Sandy,Aitkin,4260909235078000,2009-07-06,NOP,,"[[14, 4], [15, 3], [16, 1], [17, 1], [18, 5], [19, 3], [20, 12], [21, 5], [22, 2], [23, 2], [25, 2], [26, 1], [28, 1]]",
